participant_id,Age,Gender,Education,Interest,Salary Scale
774,21,Female,0,Unknown,Low_1
775,21,Male,1,Technology,Low_2
776,22,Male,0,Others,High_3
777,23,Male,1,Arts,Low_2
778,30,Female,0,Technology,High_5
779,21,Female,0,Arts,Low_3
780,23,Male,1,Sports,Low_5
781,32,Female,0,Unknown,Low_2
782,24,Female,1,Others,Low_2
783,25,Male,1,Sports,Low_5
784,23,Female,0,Others,Low_3
785,28,Male,1,Unknown,Low_2
786,22,Male,1,Technology,Low_5
787,29,Male,1,Technology,Medium_6
788,23,Female,1,Unknown,Low_3
789,21,Male,0,Sports,Low_5
790,25,Male,0,Unknown,Low_2
791,22,Male,0,Technology,Low_3
792,25,Male,1,Others,Low_3
793,32,Female,0,Arts,Low_5
794,29,Male,1,Technology,Low_2
795,28,Male,1,Arts,Medium_6
796,23,Female,1,Unknown,Low_5
797,25,Male,1,Technology,Low_5
798,26,Male,0,Unknown,Low_2
799,24,Male,1,Others,High_5
800,34,Male,0,Arts,Low_3
801,22,Male,0,Unknown,High_5
802,22,Female,1,Unknown,Low_3
803,32,Female,1,Unknown,Low_2
804,24,Male,0,Unknown,Low_5
805,29,Male,1,Unknown,Medium_4
806,22,Female,1,Unknown,Low_2
807,20,Male,1,Others,Low_5
808,19,Female,1,Others,Low_2
809,20,Male,1,Arts,High_5
810,29,Male,1,Others,Low_5
811,26,Female,1,Technology,High_5
812,30,Male,1,Arts,Low_2
813,25,Female,0,Unknown,Low_2
814,20,Male,0,Unknown,Low_5
815,29,Male,1,Others,Low_5
816,29,Female,1,Unknown,High_5
817,21,Male,0,Others,Low_2
818,33,Male,1,Technology,High_4
819,26,Male,1,Arts,Low_3
820,22,Female,0,Others,Low_4
821,22,Female,0,Others,Low_2
822,23,Male,0,Unknown,Low_4
823,19,Female,0,Technology,High_5
824,19,Female,0,Unknown,High_5
825,21,Female,0,Unknown,Low_2
826,30,Male,0,Others,Medium_5
827,24,Male,1,Unknown,Low_3
828,29,Female,0,Sports,High_2
829,24,Female,0,Technology,Low_2
830,28,Male,0,Unknown,Low_3
831,43,Female,1,Unknown,Low_2
832,21,Male,1,Unknown,High_5
833,25,Female,0,Arts,High_5
834,21,Female,1,Arts,High_5
835,37,Male,0,Unknown,Low_1
836,24,Male,1,Technology,Low_2
837,21,Male,1,Others,Low_3
838,29,Female,0,Arts,Medium_6
839,20,Male,0,Arts,High_5
840,24,Female,0,Unknown,Low_5
841,22,Female,0,Arts,High_5
842,23,Male,1,Arts,Low_3
843,22,Female,0,Technology,Low_2
844,23,Male,0,Unknown,Low_2
845,24,Male,1,Technology,Low_2
846,22,Female,1,Others,Low_2
847,32,Male,0,Unknown,Low_2
848,34,Male,1,Arts,Low_2
849,25,Female,0,Unknown,Low_5
850,26,Male,1,Arts,High_5
851,32,Female,1,Unknown,Low_5
852,39,Male,0,Sports,Low_2
853,26,Male,1,Arts,High_5
854,22,Male,0,Others,Low_5
855,28,Male,0,Others,Low_5
856,21,Male,1,Sports,Low_3
857,25,Male,0,Unknown,Low_2
858,25,Male,1,Others,Low_5
859,29,Male,0,Unknown,Low_5
860,23,Male,0,Sports,Low_3
861,33,Male,0,Unknown,High_5
862,26,Female,0,Technology,Low_2
863,38,Male,0,Arts,Low_5
864,35,Male,0,Unknown,Low_4
865,23,Female,0,Unknown,Low_2
866,31,Female,1,Others,Low_2
867,25,Female,0,Arts,Low_2
868,21,Female,1,Unknown,Low_2
869,22,Male,1,Arts,High_5
870,19,Female,0,Unknown,Low_2
871,27,Male,1,Unknown,Low_5
872,20,Male,0,Unknown,Medium_5
873,26,Male,1,Others,High_4
874,26,Male,0,Technology,Low_2
875,21,Female,0,Arts,Low_2
876,34,Male,1,Arts,Low_5
877,35,Male,0,Unknown,High_5
878,25,Female,0,Sports,High_2
879,33,Female,1,Unknown,High_5
880,32,Male,0,Unknown,Low_2
881,28,Male,1,Others,Low_2
882,19,Male,0,Unknown,Low_5
883,28,Female,0,Sports,High_5
884,20,Male,1,Unknown,High_5
885,38,Male,1,Unknown,High_5
886,25,Female,0,Unknown,Low_2
887,20,Female,0,Others,Low_2
888,29,Female,1,Unknown,Low_5
889,21,Female,0,Unknown,Low_5
890,23,Female,0,Arts,Low_1
891,31,Male,0,Sports,Medium_3
892,27,Female,0,Arts,Low_2
893,29,Male,0,Unknown,Low_5
894,24,Male,0,Arts,Medium_5
895,28,Male,0,Unknown,High_5
896,23,Male,0,Others,High_3
897,21,Female,0,Unknown,Low_3
898,30,Male,0,Arts,Low_3
899,23,Male,1,Sports,High_5
900,31,Female,0,Others,Low_2
901,24,Female,0,Unknown,Low_2
902,33,Male,1,Arts,Low_5
903,20,Male,1,Unknown,Low_2
904,24,Male,0,Unknown,Low_2
905,31,Male,1,Unknown,Medium_6
906,30,Female,0,Unknown,Medium_6
907,25,Female,1,Sports,Low_3
908,23,Male,1,Technology,High_4
909,24,Female,1,Arts,High_5
910,24,Male,0,Arts,Low_3
911,28,Male,1,Sports,Low_2
912,27,Female,0,Unknown,Low_3
913,27,Male,0,Unknown,Low_2
914,22,Male,0,Others,Low_5
915,22,Male,1,Unknown,Low_2
916,33,Female,0,Others,Low_5
917,19,Male,0,Unknown,Low_5
918,30,Female,0,Unknown,Low_2
919,34,Female,0,Unknown,Low_3
920,26,Female,0,Technology,Low_5
921,22,Male,1,Technology,High_5
922,33,Male,1,Technology,Low_5
923,21,Female,0,Technology,Low_2
924,22,Male,0,Arts,High_5
925,33,Female,0,Sports,Medium_3
926,28,Male,0,Arts,Low_5
927,23,Female,0,Arts,High_2
928,26,Male,0,Unknown,Low_3
929,25,Female,1,Arts,Low_2
930,21,Male,0,Technology,Low_3
931,21,Female,0,Others,High_5
932,28,Male,0,Arts,Low_2
933,24,Female,1,Unknown,High_5
934,20,Male,0,Technology,Low_2
935,31,Female,0,Sports,Low_1
936,28,Male,1,Others,High_4
937,33,Female,0,Unknown,Low_5
938,28,Male,0,Unknown,Medium_4
939,23,Male,1,Technology,Low_3
940,29,Male,0,Unknown,Low_4
941,26,Female,0,Technology,Low_5
942,26,Male,1,Others,Low_5
943,21,Female,0,Sports,High_2
944,34,Female,0,Technology,Low_5
945,26,Female,0,Arts,Low_5
946,21,Female,0,Others,Medium_5
947,30,Male,1,Arts,Low_3
948,24,Female,1,Unknown,High_5
949,24,Male,1,Arts,Low_5
950,26,Male,1,Unknown,Low_3
951,30,Male,0,Unknown,Low_2
952,25,Male,1,Unknown,Low_2
953,22,Male,1,Unknown,High_5
954,24,Male,0,Unknown,Low_5
955,32,Female,1,Arts,Low_5
956,25,Male,0,Others,Medium_6
957,26,Male,0,Sports,Medium_5
958,23,Male,0,Arts,Low_2
959,20,Male,1,Arts,Low_2
960,25,Female,0,Arts,Low_3
961,24,Male,0,Others,Low_3
962,29,Female,1,Arts,Low_3
963,21,Male,0,Others,Low_2
964,26,Female,1,Arts,High_5
965,27,Female,1,Arts,Low_5
966,29,Male,1,Others,Low_2
967,27,Female,0,Sports,Medium_5
968,23,Male,1,Arts,Low_5
969,27,Male,0,Others,Low_2
970,28,Female,0,Arts,High_2
971,26,Male,1,Others,Low_2
972,23,Male,1,Others,Low_3
973,21,Male,0,Technology,Low_5
974,21,Male,0,Arts,Low_1
975,31,Female,0,Others,Low_2
976,23,Female,1,Unknown,Low_2
977,22,Male,0,Arts,Low_2
978,22,Male,0,Sports,Medium_5
979,30,Female,0,Technology,High_5
980,44,Male,1,Unknown,Low_5
981,23,Female,1,Sports,Low_2
982,20,Female,0,Others,Low_5
983,26,Female,1,Sports,Low_3
984,28,Male,0,Arts,Low_5
985,21,Male,0,Unknown,Low_5
986,31,Male,1,Arts,Low_5
987,25,Male,0,Sports,High_5
988,19,Female,0,Technology,Low_2
989,29,Male,0,Unknown,Medium_5
990,21,Female,0,Sports,Medium_5
991,31,Male,0,Unknown,Low_5
992,21,Male,1,Others,Low_2
993,35,Female,1,Others,High_4
994,33,Male,0,Unknown,High_5
995,19,Female,1,Technology,Low_2
996,29,Male,0,Unknown,Low_2
997,28,Female,1,Arts,High_5
998,37,Male,0,Sports,Low_2
999,21,Female,1,Unknown,High_5
1000,22,Male,0,Others,Low_5
1001,23,Male,1,Technology,Low_2
1002,23,Female,1,Unknown,Low_2
1003,25,Female,0,Arts,Low_2
1004,23,Male,0,Sports,Low_5
1005,27,Female,1,Others,Low_3
1006,31,Male,0,Technology,Low_5
1007,20,Male,0,Others,Low_5
1008,25,Male,0,Technology,High_5
1009,39,Male,0,Unknown,Low_1
1010,39,Female,0,Unknown,Medium_4
1011,29,Male,0,Unknown,Low_4
1012,23,Female,0,Unknown,Low_5
1013,28,Female,1,Unknown,Low_3
1014,23,Male,0,Sports,Low_5
1015,22,Female,1,Unknown,High_5
1016,29,Female,0,Unknown,Low_5
1017,21,Female,1,Technology,High_5
1018,33,Male,1,Others,Low_3
1019,25,Male,0,Arts,Low_3
1020,27,Female,1,Unknown,Medium_6
1021,27,Female,0,Unknown,High_5
1022,30,Female,0,Unknown,Low_3
1023,23,Male,1,Unknown,High_5
1024,20,Male,1,Others,High_5
1025,21,Male,0,Others,Low_3
1026,20,Female,0,Arts,High_5
1027,30,Female,0,Technology,Low_2
1028,26,Male,1,Unknown,High_5
1029,43,Female,1,Others,Low_5
1030,27,Male,0,Others,Low_2
1031,24,Female,0,Sports,High_3
1032,33,Male,1,Others,Low_3
1033,26,Male,0,Unknown,Low_5
1034,25,Male,0,Unknown,Low_5
1035,19,Male,0,Technology,Low_3
1036,21,Male,0,Unknown,Low_2
1037,23,Female,1,Unknown,Low_3
1038,23,Male,1,Others,Low_2
1039,26,Male,0,Unknown,Medium_5
1040,27,Female,0,Technology,High_5
1041,28,Female,0,Unknown,High_5
1042,23,Female,0,Sports,Low_2
1043,21,Male,0,Technology,Low_2
1044,24,Female,1,Technology,High_5
1045,25,Male,1,Technology,Low_5
1046,20,Female,1,Unknown,Low_5
1047,24,Female,0,Unknown,High_2
1048,31,Male,0,Unknown,Low_5
1049,20,Female,0,Unknown,Low_3
1050,26,Female,0,Unknown,High_5
1051,24,Female,1,Sports,Low_3
1052,24,Male,0,Unknown,Low_5
1053,24,Female,0,Sports,Low_3
1054,23,Male,0,Arts,Low_5
1055,20,Female,1,Others,Low_2
1056,28,Male,0,Technology,Low_5
1057,32,Male,1,Unknown,Low_5
1058,21,Male,0,Unknown,Low_5
1059,26,Male,1,Technology,High_5
1060,24,Male,0,Others,High_5
1061,29,Female,0,Others,High_5
1062,26,Female,1,Unknown,Low_3
1063,29,Male,0,Sports,Low_3
1064,25,Male,0,Unknown,Low_2
1065,28,Male,1,Technology,Low_2
1066,21,Female,0,Unknown,High_5
1067,31,Male,0,Technology,Low_5
1068,24,Male,1,Arts,Low_2
1069,41,Male,1,Technology,Low_5
1070,22,Female,1,Technology,Low_5
1071,28,Male,0,Unknown,Low_5
1072,37,Female,0,Technology,High_5
1073,29,Male,0,Technology,Low_5
1074,24,Female,1,Technology,Low_5
1075,34,Male,1,Sports,Low_4
1076,26,Male,0,Unknown,Medium_6
1077,29,Male,0,Technology,High_2
1078,35,Male,1,Arts,High_5
1079,27,Female,0,Others,Low_5
1080,21,Male,1,Others,Low_2
1081,31,Female,0,Unknown,High_1
1082,29,Female,0,Unknown,Medium_5
1083,30,Female,1,Unknown,High_5
1084,31,Male,1,Unknown,Low_2
1085,27,Female,0,Sports,High_5
1086,26,Male,1,Technology,Low_2
1087,20,Male,0,Arts,Low_5
1088,29,Male,0,Unknown,Low_5
1089,18,Male,1,Technology,Low_3
1090,26,Male,0,Unknown,Low_3
1091,20,Male,1,Unknown,Low_3
1092,21,Female,0,Others,High_2
1093,22,Female,1,Unknown,Low_2
1094,26,Female,1,Arts,Low_3
1095,36,Male,1,Unknown,Low_3
1096,28,Female,0,Arts,Medium_5
1097,20,Female,1,Arts,High_5
1098,27,Male,1,Arts,Low_2
1099,20,Male,0,Unknown,Low_1
1100,21,Female,1,Sports,Low_2
1101,23,Female,1,Unknown,Low_3
1102,26,Female,1,Unknown,Low_3
1103,24,Female,1,Arts,High_5
1104,28,Female,0,Arts,High_5
1105,31,Female,1,Technology,Low_2
1106,25,Male,1,Unknown,Low_5
1107,23,Male,0,Unknown,Low_5
1108,24,Male,1,Arts,High_5
1109,21,Male,1,Unknown,Low_5
1110,26,Male,0,Sports,Medium_5
1111,28,Male,1,Unknown,High_4
1112,24,Female,0,Arts,Low_2
1113,20,Male,0,Arts,Low_2
1114,31,Female,0,Unknown,High_5
1115,33,Male,0,Unknown,Low_2
1116,27,Female,0,Unknown,High_5
1117,29,Male,1,Unknown,High_5
1118,21,Male,0,Unknown,Low_3
1119,27,Female,1,Unknown,Low_4
1120,33,Female,0,Others,High_5
1121,28,Female,1,Arts,Low_2
1122,19,Male,1,Technology,Low_5
1123,32,Female,1,Arts,High_5
1124,32,Male,1,Unknown,High_5
1125,20,Female,1,Arts,Low_5
1126,35,Male,1,Unknown,Low_3
1127,23,Male,0,Others,High_5
1128,26,Female,1,Unknown,Low_5
1129,27,Male,1,Sports,Medium_6
1130,20,Female,0,Unknown,Medium_5
1131,19,Male,0,Sports,Low_1
1132,34,Male,1,Unknown,Low_3
1133,28,Male,0,Sports,High_3
1134,20,Female,0,Arts,Low_1
1135,30,Male,0,Technology,Low_2
1136,20,Male,0,Unknown,Low_2
1137,25,Female,1,Unknown,Low_2
1138,26,Female,0,Technology,High_5
1139,32,Female,1,Technology,Low_5
1140,24,Male,0,Arts,Low_3
1141,24,Male,0,Technology,Low_2
1142,22,Male,1,Others,Low_2
1143,26,Male,1,Arts,High_4
1144,20,Male,0,Others,Low_2
1145,21,Female,1,Arts,Low_5
1146,28,Female,1,Unknown,High_5
1147,36,Female,0,Arts,Low_2
1148,24,Female,0,Unknown,Low_1
1149,30,Female,0,Unknown,Low_2
1150,28,Male,0,Unknown,High_5
1151,29,Male,1,Unknown,High_4
1152,24,Male,1,Arts,Low_5
1153,21,Female,1,Unknown,Low_2
1154,25,Male,0,Unknown,Low_2
1155,21,Female,0,Unknown,High_2
1156,37,Male,1,Sports,Low_3
1157,28,Female,0,Others,High_5
1158,21,Female,0,Arts,High_2
1159,20,Male,0,Unknown,Low_2
1160,21,Female,1,Sports,Low_2
1161,22,Male,0,Unknown,Low_5
1162,37,Female,0,Sports,Low_2
1163,25,Male,0,Others,Medium_6
1164,26,Female,0,Sports,Low_2
1165,29,Female,1,Arts,Medium_6
1166,21,Male,0,Others,High_5
1167,22,Male,0,Arts,Low_2
1168,31,Male,0,Sports,High_2
1169,32,Female,1,Arts,Low_2
1170,20,Female,0,Unknown,Low_5
1171,28,Female,0,Arts,High_5
1172,24,Female,0,Unknown,Low_5
1173,22,Female,1,Unknown,Low_2
1174,24,Male,1,Arts,High_5
1175,22,Female,0,Technology,Low_3
1176,30,Male,0,Unknown,Low_3
1177,30,Female,0,Unknown,Medium_5
1178,21,Female,1,Technology,Low_5
1179,26,Male,1,Arts,Low_5
1180,38,Male,0,Unknown,Medium_6
1181,24,Female,1,Others,Low_5
1182,22,Female,0,Unknown,High_5
1183,31,Female,0,Unknown,Low_3
1184,27,Male,1,Others,High_5
1185,20,Male,1,Unknown,High_5
1186,23,Female,1,Unknown,Low_4
1187,27,Male,0,Others,Low_3
1188,22,Male,0,Arts,High_5
1189,21,Male,0,Arts,High_3
1190,32,Female,0,Sports,Low_2
1191,27,Female,1,Technology,High_4
1192,24,Male,1,Arts,Low_5
1193,36,Female,0,Unknown,Low_5
1194,27,Female,0,Technology,High_2
1195,21,Female,0,Unknown,Low_2
1196,25,Male,0,Sports,High_2
1197,29,Male,0,Unknown,Low_3
1198,23,Male,1,Unknown,Low_5
1199,21,Male,1,Arts,Low_3
1200,21,Male,0,Unknown,Low_5
1201,24,Male,0,Technology,Medium_6
1202,42,Male,0,Arts,High_5
1203,30,Female,0,Others,Low_2
1204,34,Male,0,Unknown,Low_2
1205,26,Female,1,Arts,Low_3
1206,23,Male,1,Unknown,Low_3
1207,23,Female,1,Sports,High_5
1208,24,Male,0,Arts,Low_2
1209,25,Female,0,Arts,High_2
1210,22,Male,1,Unknown,Low_3
1211,21,Male,0,Unknown,Low_3
1212,22,Female,1,Arts,High_5
1213,31,Female,1,Unknown,Low_5
1214,21,Male,1,Others,Low_2
1215,31,Male,0,Others,Low_2
1216,24,Female,0,Arts,Low_3
1217,29,Female,1,Unknown,Low_2
1218,45,Female,0,Sports,Low_2
1219,26,Female,0,Unknown,Medium_2
1220,32,Male,0,Arts,High_5
1221,22,Female,1,Arts,Low_2
1222,26,Female,0,Unknown,Low_2
1223,25,Female,1,Technology,High_5
1224,24,Female,0,Arts,Medium_6
1225,25,Female,0,Others,Low_2
1226,23,Female,0,Technology,Low_5
1227,36,Female,0,Sports,Medium_2
1228,26,Male,0,Others,High_2
1229,34,Male,0,Arts,High_4
1230,26,Female,0,Others,Medium_6
1231,21,Male,0,Others,Low_2
1232,29,Male,0,Unknown,Low_5
1233,20,Female,0,Arts,Low_5
1234,33,Female,0,Technology,Low_2
1235,25,Female,1,Unknown,Low_5
1236,27,Male,0,Technology,Low_2
1237,23,Male,1,Others,Low_3
1238,33,Female,1,Others,Low_2
1239,40,Male,0,Arts,Low_5
1240,23,Male,1,Others,Low_3
1241,30,Female,0,Unknown,Medium_6
1242,41,Male,0,Unknown,High_5
1243,19,Male,1,Unknown,Low_2
1244,29,Female,0,Arts,Medium_5
1245,30,Male,0,Unknown,Low_2
1246,30,Female,0,Unknown,Low_4
1247,24,Male,0,Arts,Low_2
1248,25,Female,0,Sports,Low_3
1249,23,Female,1,Arts,High_5
1250,36,Female,0,Technology,Low_2
1251,22,Female,0,Unknown,Low_5
1252,22,Female,1,Arts,High_5
1253,24,Female,1,Arts,Low_3
1254,27,Male,0,Unknown,Medium_1
1255,22,Male,0,Sports,Low_5
1256,26,Male,1,Arts,Low_3
1257,41,Male,1,Unknown,Low_5
1258,24,Female,0,Unknown,Medium_6
1259,27,Female,0,Technology,High_5
1260,23,Female,0,Arts,Low_5
1261,24,Male,0,Sports,High_5
1262,24,Male,1,Technology,High_4
1263,25,Male,0,Others,Low_2
1264,32,Female,1,Technology,High_5
1265,27,Female,0,Arts,Low_3
1266,27,Male,0,Technology,High_5
1267,28,Male,0,Unknown,Medium_5
1268,26,Male,1,Technology,Low_2
1269,36,Female,0,Arts,High_5
1270,31,Male,1,Unknown,High_5
1271,28,Female,0,Technology,High_4
1272,31,Male,1,Unknown,High_4
1273,22,Female,1,Unknown,Low_3
1274,27,Female,0,Technology,Medium_5
1275,25,Female,0,Others,Low_3
1276,31,Female,1,Unknown,Medium_6
1277,21,Female,0,Unknown,Medium_5
1278,31,Male,0,Unknown,High_5
1279,25,Male,1,Arts,Medium_6
1280,23,Female,1,Arts,Low_2
1281,26,Male,1,Unknown,Low_3
1282,24,Male,0,Sports,Low_1
1283,19,Female,0,Technology,High_5
1284,30,Female,1,Technology,Low_2
1285,22,Female,0,Others,High_2
1286,29,Male,1,Unknown,High_5
1287,19,Female,1,Unknown,Low_2
1288,22,Male,1,Unknown,Low_5
1289,19,Female,0,Arts,Low_3
1290,19,Male,1,Unknown,Low_2
1291,20,Male,0,Unknown,Low_3
1292,23,Male,0,Unknown,Low_1
1293,27,Female,1,Arts,High_5
1294,31,Male,0,Unknown,Medium_5
1295,22,Female,0,Unknown,Low_1
1296,23,Male,0,Others,Low_2
1297,21,Female,0,Unknown,Low_2
1298,20,Male,1,Others,High_5
1299,23,Male,0,Unknown,High_2
1300,34,Male,0,Unknown,High_5
1301,28,Female,1,Sports,High_5
1302,22,Male,0,Arts,Low_3
1303,26,Female,1,Others,Low_5
1304,22,Female,0,Arts,Low_2
1305,30,Male,1,Technology,Low_5
1306,25,Female,0,Unknown,High_3
1307,34,Female,1,Others,Low_2
1308,29,Female,0,Unknown,Low_2
1309,20,Male,0,Sports,High_5
1310,26,Male,0,Technology,Low_2
1311,37,Female,1,Unknown,High_5
1312,19,Male,1,Arts,Low_3
1313,30,Female,1,Arts,Low_3
1314,25,Male,0,Technology,Low_2
1315,28,Female,0,Unknown,Low_5
1316,29,Female,1,Technology,High_5
1317,22,Female,0,Others,Low_5
1318,26,Female,1,Unknown,Low_2
1319,24,Female,0,Arts,High_5
1320,24,Female,0,Technology,Low_3
1321,30,Female,0,Others,High_5
1322,29,Female,1,Technology,Low_2
1323,25,Male,0,Technology,Low_5
1324,28,Female,0,Unknown,High_4
1325,29,Male,0,Arts,Low_3
1326,30,Male,1,Technology,Low_2
1327,25,Male,0,Unknown,Low_4
1328,34,Male,0,Unknown,Low_5
1329,27,Male,1,Arts,Low_4
1330,23,Female,1,Arts,High_5
1331,26,Female,1,Arts,High_4
1332,43,Male,0,Sports,Low_2
1333,25,Female,0,Unknown,Low_4
1334,34,Male,1,Unknown,Low_2
1335,27,Female,1,Others,High_5
1336,32,Male,1,Unknown,Low_4
1337,32,Female,0,Sports,High_4
1338,26,Female,0,Arts,Low_5
1339,29,Female,0,Sports,High_2
1340,39,Male,1,Technology,Low_2
1341,21,Female,0,Unknown,High_2
1342,22,Female,0,Arts,Low_2
1343,36,Male,0,Others,High_5
1344,27,Female,0,Unknown,High_5
1345,25,Female,0,Arts,Low_2
1346,26,Female,1,Unknown,Low_5
1347,25,Male,0,Arts,High_5
1348,34,Male,1,Unknown,Low_5
1349,21,Male,0,Arts,High_5
1350,28,Female,1,Others,Low_5
1351,23,Male,0,Arts,Low_5
1352,26,Female,0,Unknown,Low_2
1353,25,Female,0,Unknown,Medium_4
1354,38,Female,1,Unknown,High_5
1355,22,Female,0,Unknown,Medium_5
1356,42,Female,0,Sports,Low_3
1357,21,Male,0,Others,Low_3
1358,21,Female,0,Sports,Medium_5
1359,27,Male,0,Arts,High_5
1360,19,Female,1,Unknown,Low_2
1361,23,Male,0,Technology,High_5
1362,21,Female,0,Unknown,Low_2
1363,19,Male,0,Arts,Low_3
1364,23,Male,1,Arts,Low_2
1365,29,Female,0,Sports,Low_3
1366,27,Female,1,Arts,High_5
1367,22,Female,0,Unknown,Low_3
1368,27,Female,1,Technology,High_5
1369,28,Female,0,Arts,High_3
1370,25,Male,1,Unknown,High_5
1371,23,Female,0,Technology,High_5
1372,28,Female,0,Sports,Low_3
1373,22,Female,0,Technology,Low_1
1374,23,Female,1,Arts,Low_2
1375,30,Female,0,Technology,Medium_5
1376,30,Male,1,Others,Low_4
1377,21,Male,0,Unknown,Low_5
1378,24,Male,0,Arts,Low_5
1379,30,Male,0,Others,Low_1
1380,39,Male,1,Arts,High_5
1381,22,Female,0,Unknown,Low_3
1382,21,Female,1,Unknown,Low_5
1383,28,Female,0,Others,High_5
1384,33,Male,0,Technology,High_5
1385,28,Male,1,Unknown,High_5
1386,22,Male,0,Unknown,Low_2
1387,23,Male,0,Unknown,High_5
1388,27,Male,0,Unknown,High_1
1389,23,Female,1,Unknown,High_4
1390,28,Male,1,Unknown,Low_3
1391,22,Male,1,Arts,High_5
1392,24,Female,0,Others,Low_2
1393,30,Female,1,Unknown,Low_2
1394,31,Male,0,Unknown,Medium_5
1395,25,Male,1,Unknown,High_5
1396,26,Male,0,Unknown,Low_2
1397,22,Male,0,Others,Low_5
1398,22,Female,0,Others,High_5
1399,27,Male,0,Unknown,Low_2
1400,29,Male,0,Arts,High_4
1401,35,Female,0,Arts,High_5
1402,30,Male,0,Sports,Medium_5
1403,34,Female,1,Arts,High_5
1404,21,Female,1,Sports,High_5
1405,29,Female,1,Unknown,Low_2
1406,19,Male,1,Technology,High_5
1407,38,Female,0,Unknown,Low_5
1408,40,Female,1,Unknown,Medium_6
1409,26,Male,0,Unknown,Low_5
1410,25,Female,0,Unknown,Medium_5
1411,21,Male,0,Unknown,Low_5
1412,28,Female,0,Arts,High_5
1413,26,Male,0,Unknown,Low_3
1414,23,Female,0,Unknown,Medium_6
1415,24,Male,1,Unknown,High_5
1416,22,Male,1,Arts,Low_2
1417,30,Female,0,Unknown,Low_3
1418,22,Male,0,Technology,High_5
1419,28,Male,0,Unknown,Low_5
1420,28,Female,1,Unknown,Low_4
1421,33,Male,1,Unknown,Low_5
1422,33,Female,0,Sports,Medium_5
1423,21,Male,1,Arts,Low_2
1424,26,Male,0,Unknown,Medium_4
1425,23,Female,0,Sports,Low_1
1426,28,Female,0,Unknown,Low_2
1427,41,Male,0,Unknown,Low_2
1428,32,Female,0,Unknown,Low_3
1429,29,Female,0,Sports,Low_2
1430,24,Female,1,Unknown,Low_3
1431,30,Female,0,Arts,Medium_5
1432,22,Male,0,Arts,High_5
1433,21,Female,1,Arts,High_5
1434,29,Male,0,Unknown,Low_2
1435,36,Female,0,Technology,High_2
1436,27,Female,0,Arts,Low_2
1437,27,Male,1,Arts,Low_3
1438,39,Male,1,Unknown,Low_2
1439,32,Male,0,Sports,Low_5
1440,35,Male,0,Unknown,Low_5
1441,24,Male,0,Unknown,Low_2
1442,27,Male,0,Technology,Low_2
1443,31,Female,0,Arts,Low_4
1444,30,Female,1,Unknown,Medium_6
1445,32,Male,0,Arts,Medium_1
1446,30,Female,0,Arts,Low_2
1447,28,Female,0,Sports,Low_3
1448,24,Male,1,Unknown,Low_2
1449,33,Female,0,Arts,High_3
1450,33,Male,0,Unknown,High_5
1451,32,Female,0,Unknown,Low_5
1452,28,Female,0,Unknown,High_5
1453,26,Female,0,Technology,High_5
1454,21,Male,0,Arts,Low_2
1455,20,Female,0,Unknown,High_5
1456,26,Male,1,Unknown,High_5
1457,25,Female,1,Others,High_5
1458,25,Female,0,Arts,Low_2
1459,29,Male,0,Unknown,Low_5
1460,30,Female,1,Unknown,High_4
1461,23,Female,0,Arts,Low_2
1462,24,Female,0,Technology,Low_3
1463,35,Female,0,Unknown,High_5
1464,22,Male,1,Others,High_4
1465,20,Female,0,Arts,Low_2
1466,25,Male,1,Unknown,Low_3
1467,29,Female,0,Arts,High_4
1468,23,Female,0,Arts,High_5
1469,36,Female,1,Unknown,Low_5
1470,32,Male,0,Unknown,High_2
1471,23,Male,1,Technology,Low_2
1472,29,Male,0,Unknown,Low_2
1473,23,Male,1,Others,Low_5
1474,22,Female,1,Unknown,Low_3
1475,33,Female,0,Technology,High_5
1476,23,Male,1,Technology,Low_2
1477,23,Male,0,Arts,Low_2
1478,26,Male,1,Unknown,Low_4
1479,21,Male,1,Unknown,High_5
1480,30,Male,0,Unknown,Low_2
1481,27,Male,0,Arts,Medium_3
1482,36,Female,0,Unknown,Medium_4
1483,26,Female,1,Others,Low_2
1484,22,Female,0,Unknown,Low_2
1485,27,Male,1,Unknown,Low_5
1486,21,Male,0,Arts,High_3
1487,27,Male,0,Unknown,High_4
1488,28,Male,0,Others,High_5
1489,22,Female,0,Unknown,High_5
1490,24,Female,0,Unknown,Low_2
1491,24,Male,1,Unknown,Low_2
1492,29,Female,1,Others,Medium_4
1493,22,Female,0,Unknown,Low_3
1494,27,Female,0,Sports,High_2
1495,22,Female,0,Sports,Low_5
1496,20,Male,0,Technology,Low_2
1497,25,Male,0,Technology,Low_5
1498,19,Male,0,Sports,Medium_5
1499,25,Male,0,Sports,Low_1
1500,22,Female,0,Sports,Medium_5
1501,28,Male,0,Others,High_5
1502,22,Male,0,Unknown,Low_3
1503,24,Female,0,Others,Low_2
1504,24,Male,0,Arts,Low_1
1505,21,Female,1,Unknown,Low_5
1506,25,Female,0,Technology,High_5
1507,26,Female,1,Unknown,Medium_4
1508,22,Male,0,Unknown,Low_2
1509,23,Male,1,Others,High_5
1510,28,Male,0,Sports,Low_2
1511,34,Male,1,Arts,Low_3
1512,26,Female,0,Arts,Low_2
1513,22,Male,0,Sports,Low_3
1514,24,Male,0,Sports,Low_2
1515,36,Female,0,Unknown,High_4
1516,22,Female,0,Unknown,Medium_5
1517,36,Male,1,Others,Low_2
